RN	DOCULECT	REFLEX	CONCEPT	NEPALI	GFN	ETYMON
2264	Limbu	yɛ:kmaʔ, -yɛ:kt-/-yɛ:k-	wear, wear away, wear out, grow blunt (eg., phɛdza:n knife, luNin rock).		vi.	
2265	Limbu	yɛ:Nmaʔ, -yɛ:ks-/-yɛ:N-	chew (with difficulty), grind		vt.	903
2266	Limbu	yɛpmaʔ, -yɛb-/-yɛp-	stand.		vi.	228
2267	Limbu	yɛpphu	eight		num.col.	
2268	Limbu	yɛtchaba	orphan.		n.m.	464
2269	Limbu	yɛtchama	orphan.		n.f.	
2270	Limbu	yɛtchi, yɛnchi	eight.		num.	225
2271	Limbu	yɛtlɛN	eight times		adv.	
2272	Limbu	yǝklagɛnsuhaNsa	important personage.		n.poet.	
2273	Limbu	yǝllik, yǝrik	much, many.		adv.	
2274	Limbu	yǝmba	large, big.		adj.	
2275	Limbu	ukmaʔ, -ug-/-uk-	scrape, scratch		vt.	
2276	Limbu	umaʔ, -us-/-u-	direct, lead		vt.	
2277	Limbu	umbhuN	cherry tree Prunus cerasoides		n.	
2278	Limbu	uNmaʔ, -uks-/-uN-	1) pick, pluck, pull, drag; 2) sɔkma uNmaʔ inhale; 3) the: uNmaʔ produce the: from bamboo (pha)		vt.	
2279	Limbu	uNsiNmaʔ	play tug-of-war (only with non-singular subject).		vr.	
2280	Limbu	u:pmaʔ, -u:tt-/-u:t-/-u:ʔl	1) call somebody, summon someone; 2) (with wiʔl 'rain') invoke rain		1) vt. 2) vi.	
2281	Limbu	wa	thirst		n.	595
2282	Limbu	waʔ	chicken.		n.	597
2283	Limbu	waʔdhi:n	chicken egg.		n.	
2284	Limbu	waʔdzyak	chick.		n.	
2285	Limbu	waʔhi	chicken guano.		n.	
2286	Limbu	waʔmaʔma	1) hen; 2) the less intense arc of a rainbow (namde:Ngu)		n.	
2287	Limbu	waʔsaʔl	chick		n.	
2288	Limbu	waʔso:ʔl	chicken fat.		n.	
2289	Limbu	wabak	pond.		n.	
2290	Limbu	wade:mmaʔ, wa-de:nd-/wa-de:n-	let something float away, let something be carried away in the current (human agent, as opposed to cwaʔl 'water' as agent).		vt.	
2291	Limbu	wadzakmaʔ, wa-dzag-/wa-dzak-	swim.		vi.	987
2292	Limbu	wage:k	the monsoon, the wet season		n.	
2293	Limbu	wahaNmaʔ, wa-haN-	put water on the fire in which to boil something (= patient).		vt.	
2294	Limbu	wahɔpmaʔ, wa-hɔpt-/wa-hɔp-	wash with water, rinse		vt.	
2295	Limbu	luNma hi:pmaʔ	miss someone		-hi:pt-/-hi:p-  vt.	
2296	Limbu	luNmaʔ, -luks-/-luN-	complete		vt.	
2297	Limbu	luNsaʔl	irregular oblong egg-shaped pounding stone held in the hand and used in conjunction with a luNghuN, q.v.		n.	
2298	Limbu	luNsum	1) gizzard; 2) circular hand-driven grinding stone consisting of two circular slabs lying one atop the other, the upper one equipped with a stick handle and a hole in the centre through which a wooden pivot loosely holds it in place with respect to the slab underneath		n.	269
2299	Limbu	lu:	ahead, on ahead.		adv.	
2300	Limbu	lu:kmaʔ, -lu:g-/-lu:k-	fall (from or out of a tree)		vi.	
2301	Limbu	lu:Nmaʔ, -lu:ks-/-lu:N-	1) husk (ma:ki maize, i.e. the leaves from the cob); 2) shake fruits (kudzaʔ) out of a tree		vt.	
2302	Limbu	lup	large grey leech whose larvae infest puddles and drinking holes, whence they enter the nostrils and sinuses of cattle where they mature		n.	416
2303	Limbu	lupɛʔl	pile, heap.		n.	
2304	Limbu	lupmaʔ, -lupt-/-lup-	teach manners, cause to behave, have take care of, run (a household).		vt.	
2305	Limbu	lupmaʔ, -lupt-/-lup-	1) be buried; 2) bury something		1) vi. 2) vt.	167
2306	Limbu	lya	expressing exasperation on the part of the speaker.		interj.	
2307	Limbu	lyaNmaʔ, -lyaks-/-lyaN-	slide, slip		vi.	811
2308	Limbu	lyɛ:N	slap across the face		onomatopoeia	
2309	Limbu	ma pakma, -mma pakma	ego's father's second wife (if ego is the child of the first wife).		n.	
2310	Limbu	ma tumma	ego's father's first wife (if ego is the child of the second wife).		n.	
2311	Limbu	maʔiN	ego's mother's bond-friend or se:ma, q.v.		n.	
2312	Limbu	maʔyu	bear.		n.	607
2313	Limbu	madza	fun.		n.	
2314	Limbu	maikro:skɔp	microscope.		n.	
2315	Limbu	mɔkmaʔ, -mɔkt-/-mɔk-	1) be hot (of liquids); 2) boil, cook, warm up, heat up (liquids)		1) vi. 2) vt.	
2316	Limbu	mɔkwa	1) hot scalding water; 2) tea.		n.	
2317	Limbu	mɔ:maʔ, -mɔy-/-mɔ:-	intoxicate, inebriate		vt.imp.	
2318	Limbu	mɔ:maʔ, -mɔy-/-mɔ:-	(with se:wa 'greetings') show obeisance, greet formally, bow		vt.	
2319	Limbu	mɔtto:	opinion, idea, notion.		n.	
2320	Limbu	mɔya	vulture.		n.	
2321	Limbu	mu	reported speech part.		part.	
2322	Limbu	mudho:k				
2323	Limbu	mudhuk, mudho:k	1) moustache; 2) (nonhuman) whiskers.		n.	619
2324	Limbu	mukhya	the main thing.		n.	
2325	Limbu	mukmaʔ, -mukt-/-muk-	strike, sound (of a bell, clock, musical instrument)		vi.	
2326	Limbu	mulo:pmaʔ, mu-lo:tt-/mu-lo:t-/mu-lo:ʔl	lay down underneath, lay down a substrate, underlay.		vt.	
2327	Limbu	mummaʔ				610
2328	Limbu	mummaʔ, -mund-/-mun-	stir up		vt.	
2329	Limbu	mundhum	story.		n.	
2330	Limbu	muNmaʔ, -muks-/-muN-	sound, strum, strike, play (a musical instrument, bell, drum).		vt.	
2331	Limbu	mu:mɛnchaʔ, mu:mɛncha-	greatgrandchild.		n.	
2332	Limbu	mupmaʔ, -mutt-/-mut-/-muʔl	blow at something		vt.	608
2333	Limbu	murik	body hair, feathers		n.	619
2334	Limbu	murukkuruk	very high, extreme (collocates with tha:- maʔ (vi.), q.v.).		adv.	
2335	Limbu	hɔNsa	soul, spirit, esp. spirit of the deceased, astral body		n.	
2336	Limbu	hɔ:maʔ, -hɔ:s-/-hɔ:-	bark		vi.	23
2337	Limbu	hɔ:maʔ, -hɔ:s-/-hɔ:-	puncture, burst open.		vt.	
2338	Limbu	hɔ:mbrikwa				
2339	Limbu	hɔ:ndge:k	lizard.		n.	
2340	Limbu	hɔ:nɛ:maʔ, hɔ:-nɛ:s-/hɔ:-nɛ:-	to be that way (of a situation).		vi.	
2341	Limbu	hɔ:pmaʔ, -hɔ:r-/-hɔ:t-/-hɔ:ʔl	burst open		vi.	609
2342	Limbu	hɔpmaʔ, -hɔpt-/-hɔp-	wash		vt.	
2343	Limbu	hɔtmaʔ, -hɔtt-/-hɔt-/-hɔʔl	fit, fit into		vt.	
2344	Limbu	huʔma	cork, stopper		n.	
2345	Limbu	huʔmaʔ, -huʔr-/-huʔ-	stop up, shut, cork (a bottle), close (bottle, mouth; not a window)		vt.	
2346	Limbu	huʔmaʔ, -huʔr-/-huʔ-	bring and give, fetch and give		vt.	
2347	Limbu	huʔmaʔ, -huʔr-/-huʔ-	teach		vt.	
2348	Limbu	huʔsiNmaʔ	1) learn, teach oneself; 2) teach each other.		vr.	
2349	Limbu	huk	arm, hand.		n.	116
2350	Limbu	hukco:ʔl	finger		n.	
2351	Limbu	hukma	thumb, cf. hama, laNma.		n.	
2352	Limbu	hukmik	knuckles		n.	
2353	Limbu	hukmurik	arm hair, hand hair.		n.	
2354	Limbu	hukpho:Nga	volleyball, cf. laNpho:Nga.		n.	
